cif,pressure_bar,temperature_K,pred,target,abs_error
tobmof-943,1.8752756,298.0,124.3102172628465,129.0,4.689782737153493
tobmof-943,1.9376378,298.0,141.1748371088748,144.0,2.8251628911251885
tobmof-943,2.0,298.0,154.18944220813043,159.0,4.81055779186957
tobmof-9258,0.7781513,298.0,33.90302458029584,30.0,3.903024580295842
tobmof-9258,1.1230719,298.0,142.84835506893194,80.66666412353516,62.18169094539678
tobmof-9258,1.4679927,298.0,138.02504417299608,131.3333282470703,6.691715925925763
tobmof-9258,1.8129133,298.0,191.4488589528945,182.0,9.448858952894511
tobmof-9258,1.8752756,298.0,203.73282776800346,196.0,7.73282776800346
tobmof-9258,1.9376378,298.0,215.9395890514057,210.0,5.939589051405704
tobmof-9258,2.0,298.0,226.92211363685294,224.0,2.9221136368529415
tobmof-4465,0.7781513,298.0,43.152586521519424,36.0,7.152586521519424
tobmof-4465,1.1230719,298.0,207.4368124007971,98.0,109.4368124007971
tobmof-4465,1.4679927,298.0,171.52960779163305,160.0,11.529607791633055
tobmof-4465,1.8129133,298.0,232.91334247285027,222.0,10.913342472850275
tobmof-4465,1.8752756,298.0,236.9728525942819,232.0,4.972852594281903
tobmof-4465,1.9376378,298.0,246.89979185333678,242.0,4.8997918533367795
tobmof-4465,2.0,298.0,254.5470521677569,252.0,2.5470521677569025
tobmof-8385,0.7781513,298.0,23.2179702178311,24.0,0.7820297821689017
tobmof-8385,1.1230719,298.0,126.87662686844592,71.33333587646484,55.54329099198108
tobmof-8385,1.4679927,298.0,117.70546856186334,118.66666412353516,0.9611955616718149
tobmof-8385,1.8129133,298.0,165.9967988045926,166.0,0.003201195407399382
tobmof-8385,1.8752756,298.0,182.07631523609655,180.3333282470703,1.7429869890262353
tobmof-8385,1.9376378,298.0,198.32258608812327,194.6666717529297,3.655914335193586
tobmof-8385,2.0,298.0,214.07563869398513,209.0,5.075638693985127
tobmof-1598,0.7781513,298.0,23.208649135017865,22.0,1.2086491350178648
tobmof-1598,1.1230719,298.0,136.80279198674566,73.66666412353516,63.136127863210504
tobmof-1598,1.4679927,298.0,128.09261612819375,125.33333587646484,2.75928025172891
tobmof-1598,1.8129133,298.0,179.2526846471352,177.0,2.2526846471351973
tobmof-1598,1.8752756,298.0,195.38844002448346,192.3333282470703,3.0551117774131455
tobmof-1598,1.9376378,298.0,209.19756998380834,207.6666717529297,1.5308982308786483
tobmof-1598,2.0,298.0,223.41647575204942,223.0,0.416475752049422
tobmof-11425,0.7781513,298.0,14.22288058434391,14.0,0.22288058434391012
tobmof-11425,1.1230719,298.0,106.55062267940438,53.66666793823242,52.88395474117196
tobmof-11425,1.4679927,298.0,94.20701878612314,93.33333587646484,0.8736829096582994
tobmof-11425,1.8129133,298.0,134.68941645597724,133.0,1.6894164559772378
tobmof-11425,1.8752756,298.0,151.21097778528497,149.0,2.2109777852849675
tobmof-11425,1.9376378,298.0,170.15864714885024,165.0,5.1586471488502355
tobmof-11425,2.0,298.0,187.14612265931572,181.0,6.146122659315722
tobmof-10895,0.7781513,298.0,7.634589329509117,8.0,0.36541067049088305
tobmof-10895,1.1230719,298.0,50.4602053059645,32.33333206176758,18.126873244196922
tobmof-10895,1.4679927,298.0,55.06117767446946,56.66666793823242,1.6054902637629596
tobmof-10895,1.8129133,298.0,80.45806529375979,81.0,0.5419347062402124
tobmof-10895,1.8752756,298.0,95.75898469394195,94.66666412353516,1.0923205704067982
tobmof-10895,1.9376378,298.0,111.43191485436863,108.33333587646484,3.0985789779037844
tobmof-10895,2.0,298.0,121.89723628310313,122.0,0.1027637168968738
tobmof-2211,0.7781513,298.0,34.09050915435671,34.0,0.09050915435670959
tobmof-2211,1.1230719,298.0,162.95699969816448,95.0,67.95699969816448
tobmof-2211,1.4679927,298.0,152.92565924986906,156.0,3.0743407501309434
tobmof-2211,1.8129133,298.0,211.16940925078933,217.0,5.830590749210671
tobmof-2211,1.8752756,298.0,224.24714104886385,228.0,3.7528589511361474
tobmof-2211,1.9376378,298.0,234.74078416514243,239.0,4.259215834857571
tobmof-2211,2.0,298.0,243.65643211532,250.0,6.343567884679999
tobmof-3229,0.7781513,298.0,21.43390164869875,20.0,1.4339016486987504
tobmof-3229,1.1230719,298.0,139.95939935095396,72.66666412353516,67.2927352274188
tobmof-3229,1.4679927,298.0,125.4044525204061,125.33333587646484,0.07111664394125228
tobmof-3229,1.8129133,298.0,177.17349534486397,178.0,0.8265046551360342
tobmof-3229,1.8752756,298.0,195.456020135892,193.3333282470703,2.1226918888216915
tobmof-3229,1.9376378,298.0,210.6666217911308,208.6666717529297,1.9999500382011206
tobmof-3229,2.0,298.0,224.1302880097405,224.0,0.1302880097404966
tobmof-11580,0.7781513,298.0,9.955205150880783,9.0,0.9552051508807828
tobmof-11580,1.1230719,298.0,73.62405056341431,39.33333206176758,34.29071850164674
tobmof-11580,1.4679927,298.0,71.82480462902451,69.66666412353516,2.1581405054893565
tobmof-11580,1.8129133,298.0,103.07048768024956,100.0,3.070487680249556
tobmof-11580,1.8752756,298.0,116.98920742227966,115.66666412353516,1.322543298744506
tobmof-11580,1.9376378,298.0,133.38155735993612,131.3333282470703,2.048229112865812
tobmof-11580,2.0,298.0,150.9301509597894,147.0,3.930150959789387
tobmof-11929,0.7781513,298.0,11.80738291170157,13.0,1.1926170882984302
tobmof-11929,1.1230719,298.0,82.62922137901148,48.0,34.62922137901148
tobmof-11929,1.4679927,298.0,77.87398982524944,83.0,5.1260101747505615
tobmof-11929,1.8129133,298.0,111.01637848469551,118.0,6.983621515304492
tobmof-11929,1.8752756,298.0,125.4264008687253,133.6666717529297,8.240270884204392
tobmof-11929,1.9376378,298.0,141.73200236333264,149.3333282470703,7.6013258837376725
tobmof-11929,2.0,298.0,159.37028552100807,165.0,5.629714478991929
tobmof-6263,0.7781513,298.0,13.720699420717112,13.0,0.7206994207171125
tobmof-6263,1.1230719,298.0,97.07983350779664,51.66666793823242,45.413165569564214
tobmof-6263,1.4679927,298.0,92.96407130374843,90.33333587646484,2.6307354272835823
tobmof-6263,1.8129133,298.0,133.0117614127787,129.0,4.0117614127786965
tobmof-6263,1.8752756,298.0,150.30071234785842,144.3333282470703,5.967384100788109
tobmof-6263,1.9376378,298.0,169.25068666939228,159.6666717529297,9.584014916462593
tobmof-6263,2.0,298.0,187.33132154425425,175.0,12.331321544254251
tobmof-9555,0.7781513,298.0,16.750128523534393,16.0,0.7501285235343929
tobmof-9555,1.1230719,298.0,92.72476219019407,55.66666793823242,37.05809425196165
tobmof-9555,1.4679927,298.0,96.54849649801179,95.33333587646484,1.2151606215469428
tobmof-9555,1.8129133,298.0,136.45481685302516,135.0,1.4548168530251644
tobmof-9555,1.8752756,298.0,152.00764679122437,149.6666717529297,2.340975038294687
tobmof-9555,1.9376378,298.0,169.17474678630032,164.3333282470703,4.8414185392300055
tobmof-9555,2.0,298.0,186.35823655059005,179.0,7.35823655059005
tobmof-452,0.7781513,298.0,9.477476269896473,9.0,0.4774762698964725
tobmof-452,1.1230719,298.0,73.74879924202398,37.33333206176758,36.4154671802564
tobmof-452,1.4679927,298.0,68.49406961093047,65.66666412353516,2.8274054873953105
tobmof-452,1.8129133,298.0,98.71377932459994,94.0,4.71377932459994
tobmof-452,1.8752756,298.0,112.4752911756405,108.66666412353516,3.8086270521053507
tobmof-452,1.9376378,298.0,128.19049885208753,123.33333587646484,4.8571629756226855
tobmof-452,2.0,298.0,145.55778608465405,138.0,7.5577860846540545
tobmof-13137,0.7781513,298.0,21.289787922852916,19.0,2.2897879228529163
tobmof-13137,1.1230719,298.0,126.58568748872162,62.66666793823242,63.919019550489196
tobmof-13137,1.4679927,298.0,112.06974624441233,106.33333587646484,5.736410367947485
tobmof-13137,1.8129133,298.0,158.00781648967816,150.0,8.007816489678163
tobmof-13137,1.8752756,298.0,174.43923989444187,165.6666717529297,8.772568141512181
tobmof-13137,1.9376378,298.0,191.59461787900295,181.3333282470703,10.261289631932641
tobmof-13137,2.0,298.0,207.15474303700643,197.0,10.154743037006426
tobmof-4604,0.7781513,298.0,12.089826569027341,13.0,0.9101734309726588
tobmof-4604,1.1230719,298.0,85.41968190675763,48.33333206176758,37.08634984499005
tobmof-4604,1.4679927,298.0,80.19204660046431,83.66666412353516,3.4746175230708474
tobmof-4604,1.8129133,298.0,114.98633593372782,119.0,4.0136640662721845
tobmof-4604,1.8752756,298.0,130.249150332998,135.0,4.750849667002001
tobmof-4604,1.9376378,298.0,146.1444510067094,151.0,4.855548993290597
tobmof-4604,2.0,298.0,164.05070057369937,167.0,2.9492994263006267
tobmof-4347,0.7781513,298.0,20.380655406476784,19.0,1.3806554064767838
tobmof-4347,1.1230719,298.0,153.08020953990308,71.33333587646484,81.74687366343824
tobmof-4347,1.4679927,298.0,128.27604739457166,123.66666412353516,4.609383271036506
tobmof-4347,1.8129133,298.0,182.84198677461242,176.0,6.8419867746124226
tobmof-4347,1.8752756,298.0,201.76700072026173,192.0,9.767000720261734
tobmof-4347,1.9376378,298.0,218.38979721525885,208.0,10.389797215258852
tobmof-4347,2.0,298.0,229.06658290704672,224.0,5.0665829070467225
tobmof-1883,0.7781513,298.0,18.972697363899766,18.0,0.9726973638997656
tobmof-1883,1.1230719,298.0,134.8685351042704,66.66666412353516,68.20187098073524
tobmof-1883,1.4679927,298.0,117.83694191121923,115.33333587646484,2.503606034754384
tobmof-1883,1.8129133,298.0,169.43445050378475,164.0,5.4344505037847455
tobmof-1883,1.8752756,298.0,187.73822282140378,181.3333282470703,6.404894574333468
tobmof-1883,1.9376378,298.0,205.87617632360914,198.6666717529297,7.2095045706794565
tobmof-1883,2.0,298.0,218.64878080498664,216.0,2.648780804986643
tobmof-2862,0.7781513,298.0,95.29912063769994,103.0,7.700879362300057
tobmof-2862,1.1230719,298.0,167.3579485624327,144.3333282470703,23.024620315362398
tobmof-2862,1.4679927,298.0,175.23405331898854,185.6666717529297,10.432618433941144
tobmof-2862,1.8129133,298.0,216.88486726813423,227.0,10.11513273186577
tobmof-2862,1.8752756,298.0,223.05708960364106,230.3333282470703,7.276238643429252
tobmof-2862,1.9376378,298.0,225.787466601106,233.6666717529297,7.879205151823697
tobmof-2862,2.0,298.0,231.48207432913463,237.0,5.517925670865367
tobmof-9799,0.7781513,298.0,11.22494190306541,10.0,1.2249419030654103
tobmof-9799,1.1230719,298.0,92.20339439673143,42.33333206176758,49.87006233496385
tobmof-9799,1.4679927,298.0,80.53179455865548,74.66666412353516,5.865130435120321
tobmof-9799,1.8129133,298.0,116.63021321026771,107.0,9.630213210267712
tobmof-9799,1.8752756,298.0,131.62461240838442,122.33333587646484,9.291276531919578
tobmof-9799,1.9376378,298.0,148.1768475755176,137.6666717529297,10.510175822587911
tobmof-9799,2.0,298.0,166.47908947336782,153.0,13.479089473367821
tobmof-11461,0.7781513,298.0,15.551870760676877,17.0,1.4481292393231229
tobmof-11461,1.1230719,298.0,95.47222298555003,60.0,35.47222298555003
tobmof-11461,1.4679927,298.0,96.10177860916627,103.0,6.898221390833726
tobmof-11461,1.8129133,298.0,135.77984819944595,146.0,10.22015180055405
tobmof-11461,1.8752756,298.0,152.27504561791304,162.3333282470703,10.058282629157276
tobmof-11461,1.9376378,298.0,170.63307897232872,178.6666717529297,8.03359278060097
tobmof-11461,2.0,298.0,188.45172057080134,195.0,6.548279429198658
tobmof-9030,0.7781513,298.0,34.00556892824027,33.0,1.0055689282402724
tobmof-9030,1.1230719,298.0,166.25374082024197,88.0,78.25374082024197
tobmof-9030,1.4679927,298.0,145.6817303204382,143.0,2.6817303204381915
tobmof-9030,1.8129133,298.0,202.28571083956197,198.0,4.285710839561972
tobmof-9030,1.8752756,298.0,214.8673778477254,211.3333282470703,3.534049600655095
tobmof-9030,1.9376378,298.0,226.35584159843435,224.6666717529297,1.689169845504665
tobmof-9030,2.0,298.0,236.11136929448452,238.0,1.8886307055154816
tobmof-955,0.7781513,298.0,57.60665429891736,52.0,5.606654298917363
tobmof-955,1.1230719,298.0,144.20635329207258,99.33333587646484,44.873017415607734
tobmof-955,1.4679927,298.0,151.26985108792223,146.6666717529297,4.6031793349925465
tobmof-955,1.8129133,298.0,202.3519486292649,194.0,8.35194862926491
tobmof-955,1.8752756,298.0,209.0774179521628,203.0,6.07741795216279
tobmof-955,1.9376378,298.0,219.61054046970668,212.0,7.610540469706677
tobmof-955,2.0,298.0,226.44406100246678,221.0,5.444061002466782
tobmof-13304,0.7781513,298.0,10.654057461092913,11.0,0.3459425389070869
tobmof-13304,1.1230719,298.0,74.5860928402455,42.66666793823242,31.919424902013077
tobmof-13304,1.4679927,298.0,73.37242016197138,74.33333587646484,0.960915714493467
tobmof-13304,1.8129133,298.0,104.75841557733216,106.0,1.2415844226678416
tobmof-13304,1.8752756,298.0,119.3076736687688,120.66666412353516,1.3589904547663565
tobmof-13304,1.9376378,298.0,135.31973807372754,135.3333282470703,0.013590173342777234
tobmof-13304,2.0,298.0,150.7478948791256,150.0,0.7478948791255959
tobmof-7785,0.7781513,298.0,16.7259385294699,15.0,1.7259385294699001
tobmof-7785,1.1230719,298.0,127.02674084958775,57.33333206176758,69.69340878782018
tobmof-7785,1.4679927,298.0,111.46518873779834,99.66666412353516,11.798524614263187
tobmof-7785,1.8129133,298.0,160.9377225430394,142.0,18.9377225430394
tobmof-7785,1.8752756,298.0,178.80966441319896,160.0,18.80966441319896
tobmof-7785,1.9376378,298.0,197.89352555172468,178.0,19.89352555172468
tobmof-7785,2.0,298.0,212.67108188663772,196.0,16.671081886637722
tobmof-13140,0.7781513,298.0,13.624145197901441,13.0,0.6241451979014414
tobmof-13140,1.1230719,298.0,93.37414542890932,49.33333206176758,44.04081336714174
tobmof-13140,1.4679927,298.0,91.4447756350859,85.66666412353516,5.7781115115507475
tobmof-13140,1.8129133,298.0,129.8813697385256,122.0,7.881369738525592
tobmof-13140,1.8752756,298.0,145.61120273661004,138.0,7.611202736610039
tobmof-13140,1.9376378,298.0,162.42421385921776,154.0,8.424213859217758
tobmof-13140,2.0,298.0,181.09920146755462,170.0,11.099201467554622
tobmof-6420,0.7781513,298.0,12.979492686979519,12.0,0.9794926869795191
tobmof-6420,1.1230719,298.0,94.73954012246922,49.66666793823242,45.0728721842368
tobmof-6420,1.4679927,298.0,91.78558529019966,87.33333587646484,4.452249413734819
tobmof-6420,1.8129133,298.0,131.3084545697531,125.0,6.30845456975311
tobmof-6420,1.8752756,298.0,147.97907988005147,142.6666717529297,5.312408127121785
tobmof-6420,1.9376378,298.0,166.43801523463156,160.3333282470703,6.1046869875612515
tobmof-6420,2.0,298.0,186.72514071695105,178.0,8.725140716951046
tobmof-4746,0.7781513,298.0,48.15428032665802,57.0,8.845719673341982
tobmof-4746,1.1230719,298.0,185.90284478736814,115.33333587646484,70.5695089109033
tobmof-4746,1.4679927,298.0,168.00470971831487,173.6666717529297,5.661962034614817
tobmof-4746,1.8129133,298.0,225.47434920547238,232.0,6.525650794527621
tobmof-4746,1.8752756,298.0,235.07124155609594,241.3333282470703,6.262086690974371
tobmof-4746,1.9376378,298.0,244.65750599408102,250.6666717529297,6.009165758848667
tobmof-4746,2.0,298.0,253.4095093933664,260.0,6.590490606633608
tobmof-2899,0.7781513,298.0,18.807491836824436,18.0,0.8074918368244361
tobmof-2899,1.1230719,298.0,127.55544735515326,61.66666793823242,65.88877941692084
tobmof-2899,1.4679927,298.0,110.42901685167018,105.33333587646484,5.09568097520534
tobmof-2899,1.8129133,298.0,156.19141724039957,149.0,7.1914172403995735
tobmof-2899,1.8752756,298.0,173.37969833433917,165.3333282470703,8.046370087268855
tobmof-2899,1.9376378,298.0,190.86555313927332,181.6666717529297,9.19888138634363
tobmof-2899,2.0,298.0,206.99716736400615,198.0,8.997167364006145
tobmof-9639,0.7781513,298.0,25.23616841054356,25.0,0.2361684105435593
tobmof-9639,1.1230719,298.0,101.45473467357742,70.33333587646484,31.121398797112576
tobmof-9639,1.4679927,298.0,115.91695420100771,115.66666412353516,0.25029007747255605
tobmof-9639,1.8129133,298.0,161.8792203631261,161.0,0.8792203631261089
tobmof-9639,1.8752756,298.0,176.34734188425907,174.3333282470703,2.0140136371887536
tobmof-9639,1.9376378,298.0,191.1721671021931,187.6666717529297,3.5054953492634127
tobmof-9639,2.0,298.0,202.33214113639178,201.0,1.3321411363917832
tobmof-8094,0.7781513,298.0,10.800687925007013,11.0,0.19931207499298687
tobmof-8094,1.1230719,298.0,85.38815624482804,43.66666793823242,41.72148830659562
tobmof-8094,1.4679927,298.0,75.38216600608354,76.33333587646484,0.9511698703813067
tobmof-8094,1.8129133,298.0,108.20750305449631,109.0,0.7924969455036859
tobmof-8094,1.8752756,298.0,122.68834877857897,124.0,1.3116512214210303
tobmof-8094,1.9376378,298.0,137.58261152044284,139.0,1.417388479557161
tobmof-8094,2.0,298.0,154.81693102822922,154.0,0.8169310282292201
tobmof-2087,0.7781513,298.0,14.074334542143736,13.0,1.0743345421437365
tobmof-2087,1.1230719,298.0,103.27058029262182,49.0,54.270580292621815
tobmof-2087,1.4679927,298.0,94.0751401605732,85.0,9.075140160573199
tobmof-2087,1.8129133,298.0,134.52078242972004,121.0,13.520782429720043
tobmof-2087,1.8752756,298.0,151.73547035011686,137.3333282470703,14.402142103046543
tobmof-2087,1.9376378,298.0,171.15727009100655,153.6666717529297,17.490598338076865
tobmof-2087,2.0,298.0,188.4117730142967,170.0,18.4117730142967
tobmof-387,0.7781513,298.0,15.653812953114535,15.0,0.6538129531145351
tobmof-387,1.1230719,298.0,102.40407804876918,58.66666793823242,43.73741011053676
tobmof-387,1.4679927,298.0,105.4124787601766,102.33333587646484,3.0791428837117536
tobmof-387,1.8129133,298.0,149.4067464420447,146.0,3.4067464420446925
tobmof-387,1.8752756,298.0,165.65384803628814,162.0,3.6538480362881387
tobmof-387,1.9376378,298.0,182.07797001293852,178.0,4.077970012938522
tobmof-387,2.0,298.0,197.71597816533637,194.0,3.7159781653363666
tobmof-11064,0.7781513,298.0,25.669450186493464,38.0,12.330549813506536
tobmof-11064,1.1230719,298.0,82.14597999257794,79.0,3.145979992577935
tobmof-11064,1.4679927,298.0,106.87851839327257,120.0,13.121481606727428
tobmof-11064,1.8129133,298.0,143.44729772872498,161.0,17.552702271275024
tobmof-11064,1.8752756,298.0,152.32719156363598,167.6666717529297,15.33948018929371
tobmof-11064,1.9376378,298.0,163.72258590010463,174.3333282470703,10.61074234696568
tobmof-11064,2.0,298.0,172.99937384630542,181.0,8.000626153694583
tobmof-2238,0.7781513,298.0,15.20671817022181,13.0,2.2067181702218104
tobmof-2238,1.1230719,298.0,114.97269291858552,50.0,64.97269291858552
tobmof-2238,1.4679927,298.0,100.13467663806735,87.0,13.134676638067347
tobmof-2238,1.8129133,298.0,143.37818248829578,124.0,19.378182488295778
tobmof-2238,1.8752756,298.0,160.43597703150635,140.6666717529297,19.769305278576667
tobmof-2238,1.9376378,298.0,179.59311992209018,157.3333282470703,22.25979167501987
tobmof-2238,2.0,298.0,194.82441421700508,174.0,20.824414217005085
tobmof-3706,0.7781513,298.0,15.469133444741649,15.0,0.4691334447416491
tobmof-3706,1.1230719,298.0,94.56587259537912,55.33333206176758,39.23254053361154
tobmof-3706,1.4679927,298.0,92.18617907507523,95.66666412353516,3.4804850484599257
tobmof-3706,1.8129133,298.0,130.0766542421132,136.0,5.923345757886807
tobmof-3706,1.8752756,298.0,145.57093827171502,151.3333282470703,5.7623899753552905
tobmof-3706,1.9376378,298.0,162.36790095222227,166.6666717529297,4.298770800707416
tobmof-3706,2.0,298.0,178.93914584150264,182.0,3.0608541584973636
tobmof-5069,0.7781513,298.0,18.837778103444894,19.0,0.16222189655510633
tobmof-5069,1.1230719,298.0,100.78235538836036,59.66666793823242,41.115687450127936
tobmof-5069,1.4679927,298.0,102.92819341327895,100.33333587646484,2.5948575368141036
tobmof-5069,1.8129133,298.0,144.49160061946785,141.0,3.491600619467846
tobmof-5069,1.8752756,298.0,160.3575473772671,156.3333282470703,4.024219130196798
tobmof-5069,1.9376378,298.0,178.62817314949098,171.6666717529297,6.961501396561289
tobmof-5069,2.0,298.0,195.69790743549308,187.0,8.697907435493079
tobmof-2871,0.7781513,298.0,34.665673330268824,31.0,3.665673330268824
tobmof-2871,1.1230719,298.0,185.40685765383117,88.66666412353516,96.74019353029601
tobmof-2871,1.4679927,298.0,152.89484385450817,146.3333282470703,6.561515607437855
tobmof-2871,1.8129133,298.0,212.32691998836174,204.0,8.326919988361738
tobmof-2871,1.8752756,298.0,224.3410481296123,216.3333282470703,8.007719882541977
tobmof-2871,1.9376378,298.0,234.9742131675646,228.6666717529297,6.307541414634926
tobmof-2871,2.0,298.0,243.60444651660177,241.0,2.6044465166017687
tobmof-11344,0.7781513,298.0,10.084528371608213,10.0,0.08452837160821325
tobmof-11344,1.1230719,298.0,80.39817601203566,40.0,40.39817601203566
tobmof-11344,1.4679927,298.0,72.24635158800011,70.0,2.2463515880001097
tobmof-11344,1.8129133,298.0,104.31831219700132,100.0,4.318312197001319
tobmof-11344,1.8752756,298.0,118.6762526905096,115.33333587646484,3.342916814044756
tobmof-11344,1.9376378,298.0,133.76554438057758,130.6666717529297,3.098872627647893
tobmof-11344,2.0,298.0,151.172005435516,146.0,5.172005435516013
tobmof-1887,0.7781513,298.0,16.641617755663216,16.0,0.6416177556632157
tobmof-1887,1.1230719,298.0,113.44416608689082,59.33333206176758,54.11083402512324
tobmof-1887,1.4679927,298.0,104.08261867963367,102.66666412353516,1.4159545560985123
tobmof-1887,1.8129133,298.0,148.1466531272137,146.0,2.1466531272137104
tobmof-1887,1.8752756,298.0,165.52072632689942,162.3333282470703,3.1873980798291086
tobmof-1887,1.9376378,298.0,184.15248483856647,178.6666717529297,5.485813085636778
tobmof-1887,2.0,298.0,200.0194360261285,195.0,5.0194360261284885
tobmof-8207,0.7781513,298.0,10.267304397166743,11.0,0.7326956028332567
tobmof-8207,1.1230719,298.0,79.54786945225764,43.33333206176758,36.214537390490065
tobmof-8207,1.4679927,298.0,73.44554980879315,75.66666412353516,2.2211143147420103
tobmof-8207,1.8129133,298.0,105.50949123337924,108.0,2.4905087666207635
tobmof-8207,1.8752756,298.0,119.84500887656908,123.66666412353516,3.821655246966074
tobmof-8207,1.9376378,298.0,135.4113025861193,139.3333282470703,3.9220256609510216
tobmof-8207,2.0,298.0,153.156996541799,155.0,1.8430034582009966
tobmof-3688,0.7781513,298.0,19.00391263153906,16.0,3.003912631539059
tobmof-3688,1.1230719,298.0,98.92203692445358,61.33333206176758,37.588704862686
tobmof-3688,1.4679927,298.0,104.04207171787819,106.66666412353516,2.624592405656969
tobmof-3688,1.8129133,298.0,147.01883444876333,152.0,4.981165551236671
tobmof-3688,1.8752756,298.0,162.60403498323413,167.3333282470703,4.729293263836183
tobmof-3688,1.9376378,298.0,178.15207341180252,182.6666717529297,4.514598341127169
tobmof-3688,2.0,298.0,192.55699796314434,198.0,5.44300203685566
tobmof-193,0.7781513,298.0,81.9561672446212,90.0,8.043832755378801
tobmof-193,1.1230719,298.0,148.34609998533426,129.6666717529297,18.679428232404575
tobmof-193,1.4679927,298.0,165.7017757855401,169.3333282470703,3.6315524615302195
tobmof-193,1.8129133,298.0,208.93579159647032,209.0,0.06420840352967616
tobmof-193,1.8752756,298.0,215.5508573712173,213.0,2.5508573712172904
tobmof-193,1.9376378,298.0,220.1783489542943,217.0,3.1783489542943073
tobmof-193,2.0,298.0,227.34401235749706,221.0,6.344012357497064
tobmof-9940,0.7781513,298.0,27.031641154773453,27.0,0.031641154773453195
tobmof-9940,1.1230719,298.0,166.16732127361746,79.66666412353516,86.5006571500823
tobmof-9940,1.4679927,298.0,136.7046878492587,132.3333282470703,4.371359602188392
tobmof-9940,1.8129133,298.0,193.49262971362697,185.0,8.492629713626968
tobmof-9940,1.8752756,298.0,210.03535952539733,199.0,11.035359525397325
tobmof-9940,1.9376378,298.0,223.15159372594658,213.0,10.151593725946583
tobmof-9940,2.0,298.0,233.54238333108643,227.0,6.542383331086427
tobmof-7145,0.7781513,298.0,11.610637086740544,12.0,0.3893629132594558
tobmof-7145,1.1230719,298.0,79.82362857130143,45.33333206176758,34.49029650953385
tobmof-7145,1.4679927,298.0,80.79904907846982,78.66666412353516,2.1323849549346647
tobmof-7145,1.8129133,298.0,115.53498490895605,112.0,3.534984908956048
tobmof-7145,1.8752756,298.0,130.73462350918302,128.3333282470703,2.4012952621127113
tobmof-7145,1.9376378,298.0,147.99478429277855,144.6666717529297,3.32811253984886
tobmof-7145,2.0,298.0,167.14261314097783,161.0,6.142613140977829
tobmof-5035,0.7781513,298.0,34.70993747460971,34.0,0.7099374746097098
tobmof-5035,1.1230719,298.0,179.30432394929176,86.66666412353516,92.6376598257566
tobmof-5035,1.4679927,298.0,148.36585439537984,139.3333282470703,9.032526148309529
tobmof-5035,1.8129133,298.0,205.29041363006604,192.0,13.290413630066041
tobmof-5035,1.8752756,298.0,219.51797380861126,204.3333282470703,15.184645561540947
tobmof-5035,1.9376378,298.0,230.60191065391135,216.6666717529297,13.935238900981659
tobmof-5035,2.0,298.0,240.15131835595835,229.0,11.151318355958352
tobmof-9708,0.7781513,298.0,8.486870605953346,8.0,0.48687060595334586
tobmof-9708,1.1230719,298.0,68.68707971887245,35.33333206176758,33.353747657104876
tobmof-9708,1.4679927,298.0,64.28313138561175,62.66666793823242,1.6164634473793313
tobmof-9708,1.8129133,298.0,92.92665404705821,90.0,2.926654047058207
tobmof-9708,1.8752756,298.0,106.48819456947784,104.33333587646484,2.154858693012997
tobmof-9708,1.9376378,298.0,120.800127768968,118.66666412353516,2.1334636454328404
tobmof-9708,2.0,298.0,132.27882485205313,133.0,0.721175147946866
tobmof-6360,0.7781513,298.0,26.184951602305045,23.0,3.184951602305045
tobmof-6360,1.1230719,298.0,164.81084850702769,81.33333587646484,83.47751263056284
tobmof-6360,1.4679927,298.0,139.59401804376878,139.6666717529297,0.07265370916090319
tobmof-6360,1.8129133,298.0,196.15348468466297,198.0,1.8465153153370295
tobmof-6360,1.8752756,298.0,213.80643028716568,212.6666717529297,1.1397585342359946
tobmof-6360,1.9376378,298.0,226.41177695173477,227.3333282470703,0.9215512953355471
tobmof-6360,2.0,298.0,236.62981274407534,242.0,5.370187255924662
tobmof-12746,0.7781513,298.0,24.934023585602702,25.0,0.06597641439729784
tobmof-12746,1.1230719,298.0,110.51739317457094,68.33333587646484,42.1840572981061
tobmof-12746,1.4679927,298.0,111.93951605036357,111.66666412353516,0.27285192682840886
tobmof-12746,1.8129133,298.0,158.0647261773038,155.0,3.064726177303811
tobmof-12746,1.8752756,298.0,172.7267028309712,168.3333282470703,4.393374583900879
tobmof-12746,1.9376378,298.0,189.41660908662553,181.6666717529297,7.74993733369584
tobmof-12746,2.0,298.0,204.52309480876568,195.0,9.523094808765677
tobmof-2850,0.7781513,298.0,90.54002859263473,71.0,19.540028592634727
tobmof-2850,1.1230719,298.0,185.16732333860196,122.66666412353516,62.500659215066804
tobmof-2850,1.4679927,298.0,185.3587419498524,174.3333282470703,11.025413702782089
tobmof-2850,1.8129133,298.0,231.2609953692,226.0,5.260995369200003
tobmof-2850,1.8752756,298.0,237.53344283141755,232.0,5.5334428314175454
tobmof-2850,1.9376378,298.0,243.16228433328217,238.0,5.162284333282173
tobmof-2850,2.0,298.0,248.68380411324722,244.0,4.68380411324722
